   131/299     10.8G   0.03882   0.04879  0.002853   0.09046        46       640    0.9334    0.9135    0.9465    0.6307   0.02622   0.02895  0.005215
   132/299     10.8G   0.03863   0.05002  0.002941   0.09159        24       640    0.9342    0.9127    0.9468    0.6311    0.0262   0.02894  0.005234
   133/299     10.8G   0.03896   0.04944  0.002928   0.09134        72       640    0.9367      0.91    0.9467    0.6304   0.02621   0.02898  0.005226
   134/299     10.8G   0.03905    0.0504  0.002944   0.09239        24       640    0.9336    0.9118    0.9466    0.6302   0.02619   0.02895  0.005224
   135/299     10.8G   0.03949   0.04922  0.003017   0.09172        76       640    0.9325    0.9142    0.9468    0.6296   0.02618   0.02896  0.005221
   136/299     10.8G   0.03846   0.04918  0.002882   0.09052        19       640    0.9345    0.9131    0.9459    0.6295   0.02617   0.02898  0.005242
   137/299     10.8G   0.03884   0.04929  0.002872     0.091        33       640    0.9316    0.9142    0.9458    0.6302   0.02616   0.02896  0.005237
   138/299     10.8G    0.0382   0.04962  0.002924   0.09074        22       640    0.9332    0.9144    0.9464      0.63   0.02615   0.02897   0.00524
   139/299     10.8G   0.03861   0.04882  0.002934   0.09037        42       640    0.9322    0.9146    0.9465    0.6301   0.02614   0.02896  0.005242
   140/299     10.8G   0.03899   0.04981  0.002966   0.09177        23       640    0.9308    0.9165    0.9467    0.6305   0.02613   0.02896  0.005264
   141/299     10.8G   0.03876   0.05003   0.00302   0.09181        28       640     0.937    0.9102    0.9458    0.6306   0.02613   0.02896  0.005256
   142/299     10.8G   0.03847   0.04859  0.002945      0.09        33       640    0.9245    0.9228     0.946    0.6305   0.02614   0.02895  0.005275
   143/299     10.8G   0.03844   0.04828   0.00275   0.08947        39       640    0.9381    0.9101     0.946    0.6298   0.02614   0.02894  0.005269
   144/299     10.8G   0.03769    0.0496  0.003028   0.09032        23       640    0.9289    0.9193    0.9465    0.6303   0.02614   0.02892  0.005274
   145/299     10.8G   0.03873   0.04915  0.002912   0.09079        20       640    0.9391    0.9103    0.9466    0.6306   0.02613   0.02892  0.005278
   146/299     10.8G   0.03817   0.04852  0.002964   0.08965        26       640    0.9386    0.9117    0.9469    0.6313   0.02613   0.02892  0.005268
   147/299     10.8G   0.03825   0.04894  0.002847   0.09004        19       640    0.9376    0.9124    0.9467    0.6306   0.02612   0.02892  0.005277
   148/299     10.8G   0.03784   0.04956  0.002931   0.09033        24       640    0.9368    0.9137    0.9471    0.6312   0.02612   0.02892  0.005272
   149/299     10.8G   0.03844    0.0486  0.002824   0.08986        26       640    0.9362    0.9137    0.9469    0.6307   0.02612    0.0289  0.005255
   150/299     10.8G   0.03876   0.04914  0.002886   0.09079        31       640    0.9362    0.9139    0.9471    0.6315   0.02611    0.0289  0.005246
   151/299     10.8G    0.0386   0.04883  0.002859   0.09029        18       640    0.9315    0.9183    0.9477    0.6316   0.02611   0.02891  0.005255
   152/299     10.8G   0.03861   0.04996  0.002837   0.09141        27       640    0.9319    0.9191    0.9476    0.6311    0.0261   0.02892  0.005253
